chirp_channel,url,lyrics,style,audio_path,audio_seconds
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710244359122994/chirp.mp4?ex=65895312&amp,"(Verse 1)
你管他三七二十一 
你坚持天天发抖音 
你不用管他火不火 
你发了以后看结果 
(Pre-Chorus)
你这个时代已经不属于80后90后 
也不属于00后 
那他妈的属于脸皮厚兄弟们",['Christmas'],audio/000746.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710245147656303/chirp.mp4?ex=65895312&amp,"(Verse 1)
你管他三七二十一 
你坚持天天发抖音 
你不用管他火不火 
你发了以后看结果 
(Pre-Chorus)
你这个时代已经不属于80后90后 
也不属于00后 
那他妈的属于脸皮厚兄弟们",['Christmas'],audio/000747.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710270695165952/chirp.mp4?ex=65895318&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
逆風的時候，我們一起飛翔 彼此的手，是彼此的堅強 儘管遭遇暴風雨，愛情的火焰不會消逝 我們的愛情，勇敢地面對每一個挑戰。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
在時光的長河中，我們的愛恆久不變 這是一首屬於我們的浪漫情歌，永遠唱不完。",['Christmas pop'],audio/000748.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710271336894514/chirp.mp4?ex=65895318&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
逆風的時候，我們一起飛翔 彼此的手，是彼此的堅強 儘管遭遇暴風雨，愛情的火焰不會消逝 我們的愛情，勇敢地面對每一個挑戰。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
在時光的長河中，我們的愛恆久不變 這是一首屬於我們的浪漫情歌，永遠唱不完。",['Christmas pop'],audio/000749.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710339108446208/chirp.mp4?ex=65895329&amp,"[verse]
Yo, check it out, got a story to tell
About a dude named Thorsten, he's so swell
Running his company, he's got the knack
In that office, he's the king, always on track

[chorus]
Thorsten and his company, they're on fire
Taking the world by storm, reaching higher
Making moves, they never tire
Thorsten and his company, the true empire",['月光情歌'],audio/000750.wav,22.61
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710339725012992/chirp.mp4?ex=65895329&amp,"[verse]
Yo, check it out, got a story to tell
About a dude named Thorsten, he's so swell
Running his company, he's got the knack
In that office, he's the king, always on track

[chorus]
Thorsten and his company, they're on fire
Taking the world by storm, reaching higher
Making moves, they never tire
Thorsten and his company, the true empire",['月光情歌'],audio/000751.wav,32.18
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710860191997952/chirp.mp4?ex=658953a5&amp,"ねえ 聞こえますか？　
風の便りは届きましたか？
今日はあまり風は　
吹いていないけれど。。。

生きてる間にしか　
感謝は返せないから
今こそあの頃のこと
「ごめんなさい」って言うわ

可憐花に心励まされ　
ただ優しく抱きしめたい
あなたのその不安を　
笑顔にしたいから。。。

この歌を風に乗せて　　
この愛を届けたくて
あなたへの募る思いは　
日に日に増すばかり","['industrial, bpm 104, male voice']",audio/000752.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183710860808552508/chirp.mp4?ex=658953a5&amp,"ねえ 聞こえますか？　
風の便りは届きましたか？
今日はあまり風は　
吹いていないけれど。。。

生きてる間にしか　
感謝は返せないから
今こそあの頃のこと
「ごめんなさい」って言うわ

可憐花に心励まされ　
ただ優しく抱きしめたい
あなたのその不安を　
笑顔にしたいから。。。

この歌を風に乗せて　　
この愛を届けたくて
あなたへの募る思いは　
日に日に増すばかり","['industrial, bpm 104, male voice']",audio/000753.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711013607047208/chirp.mp4?ex=658953c9&amp,"可憐花に心励まされ　
ただ優しく抱きしめたい
あなたのその不安を　
笑顔にしたいから。。。

この歌を風に乗せて　　
この愛を届けたくて
あなたへの募る思いは　
日に日に増すばかり",['indian tabla'],audio/000754.wav,38.21
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711014143926294/chirp.mp4?ex=658953ca&amp,"可憐花に心励まされ　
ただ優しく抱きしめたい
あなたのその不安を　
笑顔にしたいから。。。

この歌を風に乗せて　　
この愛を届けたくて
あなたへの募る思いは　
日に日に増すばかり",['indian tabla'],audio/000755.wav,6.62
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711027494408252/chirp.mp4?ex=658953cd&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
逆風的時候，我們一起飛翔 彼此的手，是彼此的堅強 儘管遭遇暴風雨，愛情的火焰不會消逝 我們的愛情，勇敢地面對每一個挑戰。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
在時光的長河中，我們的愛恆久不變 這是一首屬於我們的浪漫情歌，永遠唱不完。",['dance pop'],audio/000756.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711028119347200/chirp.mp4?ex=658953cd&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
逆風的時候，我們一起飛翔 彼此的手，是彼此的堅強 儘管遭遇暴風雨，愛情的火焰不會消逝 我們的愛情，勇敢地面對每一個挑戰。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
在時光的長河中，我們的愛恆久不變 這是一首屬於我們的浪漫情歌，永遠唱不完。",['dance pop'],audio/000757.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711303332810803/chirp.mp4?ex=6589540f&amp,"[verse] Я обычный игрок в Осаду, мне многого не надо
Лишь подлатайте баги, верните мне АКОГ
Для вас на колени я встану, милые разрабы
Дайте платины без крашей, что бы смог я превозмочь.
[chorus] Рэйнбоу Сикс Сиеджэ, любимая игра.
Сто пятьсот тысяч часов и она всё ещё - моя.
Рэйнбоу Сикс Сиеджэ, скинов клоунада 
Я ещё не педик, но гачимучи надо.",['romantic'],audio/000758.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711304016465980/chirp.mp4?ex=6589540f&amp,"[verse] Я обычный игрок в Осаду, мне многого не надо
Лишь подлатайте баги, верните мне АКОГ
Для вас на колени я встану, милые разрабы
Дайте платины без крашей, что бы смог я превозмочь.
[chorus] Рэйнбоу Сикс Сиеджэ, любимая игра.
Сто пятьсот тысяч часов и она всё ещё - моя.
Рэйнбоу Сикс Сиеджэ, скинов клоунада 
Я ещё не педик, но гачимучи надо.",['romantic'],audio/000759.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711535114227732/chirp.mp4?ex=65895446&amp,"Transforming TechEd and Revolutionizing Industries.
A nexus between industry and education, we
help craft tech careers with drone PBL",['traditional indian'],audio/000760.wav,12.14
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711535512682516/chirp.mp4?ex=65895446&amp,"Transforming TechEd and Revolutionizing Industries.
A nexus between industry and education, we
help craft tech careers with drone PBL",['traditional indian'],audio/000761.wav,7.73
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711705629458504/chirp.mp4?ex=6589546e&amp,"С Днём Рождения тебя Надя!
Пусть радость всегда побеждает грусть,
Плыви по жизни назад не глядя,
И парус твой развивается пусть! (Пууусть)
Пусть будут счастья широкие реки,
И волны любви у морских берегов,
Вперёд понесёт водопад тебя некий
Сквозь джунгли самых прекрасных цветов!
С Днём Рождения, тебяяяя, Надяяя!
С Днём рождения, тебя, УРААА!!!",['swing'],audio/000762.wav,30.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711706246029343/chirp.mp4?ex=6589546f&amp,"С Днём Рождения тебя Надя!
Пусть радость всегда побеждает грусть,
Плыви по жизни назад не глядя,
И парус твой развивается пусть! (Пууусть)
Пусть будут счастья широкие реки,
И волны любви у морских берегов,
Вперёд понесёт водопад тебя некий
Сквозь джунгли самых прекрасных цветов!
С Днём Рождения, тебяяяя, Надяяя!
С Днём рождения, тебя, УРААА!!!",['swing'],audio/000763.wav,30.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711808482193430/chirp.mp4?ex=65895487&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。",['swing'],audio/000764.wav,40.05
chirp-beta-4,https://cdn.discordapp.com/attachments/1128313332273782784/1183711809061007371/chirp.mp4?ex=65895487&amp,"在星光閃爍的夜晚，我們相遇 眼神交匯，愛意如潮水湧來 命運的糸線，將我們緊密地編織 一首屬於我們的浪漫情歌，開始唱響。
月光灑在我們的肩上，愛情如歌 那一刻起，我們的心連成一座橋 愛的旋律，悠揚動人，時間仿佛停留 我們的故事，是一場永不磨滅的夢。
愛情的花朵，在心間綻放 每一個眼神，都是一首動人的詩篇 然而，生活的風雲卻漸漸湧來 考驗的陰霾，是否能激起更深的愛。
在黑夜降臨之際，我們彼此靠近 面對挑戰，我們堅定不移。",['swing'],audio/000765.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183646447732801627/chirp.mp4?ex=658917a8&amp,"LM es la empresa que cuida tu carro
Desde los paneles de seguridad hasta el lavado
Te ofrece un servicio de calidad y garantía
Un spa para autos que te da alegría

No importa si tu carro es nuevo o viejo
LM lo trata con respeto y esmero
Lo limpia, lo pule, lo repara y lo protege
Lo deja como nuevo, brillante y reluciente",['hip hop'],audio/000766.wav,34.37
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183646448374534154/chirp.mp4?ex=658917a8&amp,"LM es la empresa que cuida tu carro
Desde los paneles de seguridad hasta el lavado
Te ofrece un servicio de calidad y garantía
Un spa para autos que te da alegría

No importa si tu carro es nuevo o viejo
LM lo trata con respeto y esmero
Lo limpia, lo pule, lo repara y lo protege
Lo deja como nuevo, brillante y reluciente",['hip hop'],audio/000767.wav,20.93
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183646733092278343/chirp.mp4?ex=658917ec&amp,"Oh, there's a chubby seal with a zestful appeal,
Wiggling on the shore, she's got that jiggle galore.
Loves her chili so hot, in a big bubbling pot,
Lil' seal, Lil' seal, round, silky, thousand-kissed seal!","['Soft Rock, female vocal']",audio/000768.wav,9.62
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183646733499121664/chirp.mp4?ex=658917ec&amp,"Oh, there's a chubby seal with a zestful appeal,
Wiggling on the shore, she's got that jiggle galore.
Loves her chili so hot, in a big bubbling pot,
Lil' seal, Lil' seal, round, silky, thousand-kissed seal!","['Soft Rock, female vocal']",audio/000769.wav,12.57
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183648566162493540/chirp.mp4?ex=658919a1&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['fast song , easy remeber song , man , chinese']",audio/000770.wav,35.3
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183648566716149810/chirp.mp4?ex=658919a1&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['fast song , easy remeber song , man , chinese']",audio/000771.wav,14.78
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183648949358313513/chirp.mp4?ex=658919fc&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['fast song , easy remeber song , man , chinese']",audio/000772.wav,14.75
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183649243605504140/chirp.mp4?ex=65891a42&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。","['fast song , easy remeber song , man , chinese']",audio/000773.wav,9.09
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183649244075262014/chirp.mp4?ex=65891a42&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。",['drill'],audio/000774.wav,28.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183649644371247104/chirp.mp4?ex=65891aa2&amp,"He was a little man, Pirouette Peanut, He was a little man, Who had a funny house Who had a funny His house is made of cardboard, Pirouette Peanut, His house is made of cardboard, The stairs are made of paper The stairs are made of paper If you want to go up there, Pirouette Peanut, If you want to go up there You will break the tip of your nose You will break the tip of your nose The postman got in there, Pirouette Peanut, The postman got in there, He broke the tip of his nose He broke the tip of his nose",['drill'],audio/000775.wav,32.97
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183649644950073445/chirp.mp4?ex=65891aa2&amp,"He was a little man, Pirouette Peanut, He was a little man, Who had a funny house Who had a funny His house is made of cardboard, Pirouette Peanut, His house is made of cardboard, The stairs are made of paper The stairs are made of paper If you want to go up there, Pirouette Peanut, If you want to go up there You will break the tip of your nose You will break the tip of your nose The postman got in there, Pirouette Peanut, The postman got in there, He broke the tip of his nose He broke the tip of his nose",['drill'],audio/000776.wav,38.57
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183650270593433692/chirp.mp4?ex=65891b37&amp,"He was a little man, Pirouette Peanut, He was a little man, Who had a funny house Who had a funny His house is made of cardboard, Pirouette Peanut, His house is made of cardboard, The stairs are made of paper The stairs are made of paper If you want to go up there, Pirouette Peanut, If you want to go up there You will break the tip of your nose You will break the tip of your nose The postman got in there, Pirouette Peanut, The postman got in there, He broke the tip of his nose He broke the tip of his nose",['trap'],audio/000777.wav,30.86
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183650271142871050/chirp.mp4?ex=65891b37&amp,"He was a little man, Pirouette Peanut, He was a little man, Who had a funny house Who had a funny His house is made of cardboard, Pirouette Peanut, His house is made of cardboard, The stairs are made of paper The stairs are made of paper If you want to go up there, Pirouette Peanut, If you want to go up there You will break the tip of your nose You will break the tip of your nose The postman got in there, Pirouette Peanut, The postman got in there, He broke the tip of his nose He broke the tip of his nose",['trap'],audio/000778.wav,38.9
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183650298804306000/chirp.mp4?ex=65891b3e&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间心扉敞开。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop'],audio/000779.wav,18.41
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183650299412496444/chirp.mp4?ex=65891b3e&amp,"牛奶的味道，如丝滑甜蜜舞蹈，
唇齿间舞动，顷刻间心扉敞开。
细腻滋味，如诗篇编织，
鲜奶口感，是爱意的旋律。",['Chinese pop'],audio/000780.wav,14.33
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183651769914507335/chirp.mp4?ex=65891c9d&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country, Easy Listening, boy , chinese']",audio/000781.wav,20.25
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183651770438791230/chirp.mp4?ex=65891c9d&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country, Easy Listening, boy , chinese']",audio/000782.wav,34.13
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183652193946050650/chirp.mp4?ex=65891d02&amp,"(Verse 1)
""I'm on the subway now,"" 我现在坐地铁，
Learning English on the go, 一边走一边学。
""I'm watching a movie,"" 正看着电影，
""I'm eating dinner,"" 正吃晚饭，
Every word, a new window. 每个词都是新天地。","['Country, Easy Listening, boy , chinese']",audio/000783.wav,20.22
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183652373651005450/chirp.mp4?ex=65891d2d&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。","['Country, Easy Listening, boy , chinese']",audio/000784.wav,15.74
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183652374288543854/chirp.mp4?ex=65891d2d&amp,"(Chorus)
Life in motion, words in flow,
日常生活，流畅的话语，
""I'm"" plus verb, let's learn and grow.
“我正在”加上动词，学习中成长。","['Country, Easy Listening, boy , chinese']",audio/000785.wav,16.73
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183652941786267739/chirp.mp4?ex=65891db4&amp,"(Verse 2)
""My office is near my home,"" 我的办公室离家很近，
A statement of place, a fact well-known.
表达地点，众所周知的事实。
""So I usually walk home,"" 通常我走路回家，
Causal connection, in English, it's shown.
因果关联，在英语中表达得清晰。","['Country, Easy Listening, boy , chinese']",audio/000786.wav,30.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183652942306365481/chirp.mp4?ex=65891db4&amp,"(Verse 2)
""My office is near my home,"" 我的办公室离家很近，
A statement of place, a fact well-known.
表达地点，众所周知的事实。
""So I usually walk home,"" 通常我走路回家，
Causal connection, in English, it's shown.
因果关联，在英语中表达得清晰。",['sea shanty'],audio/000787.wav,27.5
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654121484603392/chirp.mp4?ex=65891ecd&amp,"(Chorus)
Walking through words, learning in stride,
走着学语言，一步一个脚印，
English expressions, a joyful ride.
英语表达，愉快的旅程。",['sea shanty'],audio/000788.wav,13.37
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654121874669578/chirp.mp4?ex=65891ecd&amp,"(Chorus)
Walking through words, learning in stride,
走着学语言，一步一个脚印，
English expressions, a joyful ride.
英语表达，愉快的旅程。",['sea shanty'],audio/000789.wav,8.61
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654544635330571/chirp.mp4?ex=65891f32&amp,The horngus of a dongfish is attached by a scungle to a kind of dillsack (the nutte sac).,['sea shanty'],audio/000790.wav,9.09
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654545058975764/chirp.mp4?ex=65891f32&amp,The horngus of a dongfish is attached by a scungle to a kind of dillsack (the nutte sac).,['sea shanty'],audio/000791.wav,9.57
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654606480343050/chirp.mp4?ex=65891f41&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['sea shanty'],audio/000792.wav,26.81
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654607138869278/chirp.mp4?ex=65891f41&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['sea shanty'],audio/000793.wav,22.25
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654650583470090/chirp.mp4?ex=65891f4b&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım",['pop drum'],audio/000794.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654651179053136/chirp.mp4?ex=65891f4c&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım",['pop drum'],audio/000795.wav,38.81
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654933384409198/chirp.mp4?ex=65891f8f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock'],audio/000796.wav,39.53
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183654933959024780/chirp.mp4?ex=65891f8f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock'],audio/000797.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655264675704862/chirp.mp4?ex=65891fde&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Rock'],audio/000798.wav,30.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655265246117908/chirp.mp4?ex=65891fde&amp,"(Bridge)
""Yes, I like walking,"" 是的，我喜欢走路，
Simple and clear, it's my liking.
简单明了，表达我喜好。
""Yes, I really enjoy walking,"" 我真的很喜欢走路，
With every step, my English is striking.
每走一步，我的英语更出色。",['Rock'],audio/000799.wav,8.42
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655387925323786/chirp.mp4?ex=65891ffb&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop, house music']",audio/000800.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655388642562058/chirp.mp4?ex=65891ffb&amp,"severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

severmiyim bilmem seni
soğuttun artık dönmem geri
gönderdim kötü hisleri
vazgetim istemem al geri

kabusum oldun bırakmadın
farklıymışsın şimdi anladım
dersimi aldım hadi bakalım","['pop, house music']",audio/000801.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655470259511317/chirp.mp4?ex=6589200f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock'],audio/000802.wav,40.05
chirp-beta-5,https://cdn.discordapp.com/attachments/1135903449314238464/1183655470892851244/chirp.mp4?ex=6589200f&amp,"Yürüdük yağmur altında, damlalar düşerken
Gözlerin parlıyordu, ışığını taşırken
Güzelim, beni sardın, kalbimde bir melodi
Sonsuz yaz yağmurunda, aşkımız bir serüveni

Perde aralandı, gönlümüzde bahar
Birlikte yazdık şarkıyı, sevgimizle sarar
Sonsuz bir masal gibi, hep yanımda ol
Güzelim, seninle geçsin her an, her soluk",['Rock'],audio/000803.wav,40.05
